PERMIT_TYPE,APP_YR,APP_NUM,ISSUEDATE,STATUSDATE,STATUS,ADDRESS,Lon,Lat
BR11,1,1100,04/19/2001,08/06/2002,C.O. ISSUED,524 SHERWOOD FOREST PL,35.768506027,-78.85108715
BR11,1,1101,04/19/2001,08/15/2001,C.O. ISSUED,428 HALLS MILL DR,35.768616905,-78.85036321
BR11,1,1157,04/20/2001,02/06/2002,C.O. ISSUED,106 TIMBER HITCH RD,35.796048637,-78.84206723
BR11,1,1183,04/20/2001,02/06/2002,C.O. ISSUED,104 TIMBER HITCH RD,35.796162878,-78.84230951
BR11,1,1245,04/20/2001,09/28/2001,C.O. ISSUED,303 OXCROFT ST,35.794154456,-78.85546335
BR11,1,1247,04/20/2001,10/24/2001,C.O. ISSUED,309 BELLES LANDING CT,35.818031904,-78.91072631
BR11,1,1266,04/20/2001,10/10/2001,C.O. ISSUED,109 BECKFORD RD,35.695719695,-78.79142521
BR11,1,1267,04/20/2001,09/24/2001,C.O. ISSUED,120 BECKFORD RD,35.694519554,-78.7921169
BR11,1,1299,04/20/2001,08/30/2001,C.O. ISSUED,115 BECKFORD RD,35.694907795,-78.79144852
BR11,1,1324,04/20/2001,10/01/2001,C.O. ISSUED,111 BECKFORD RD,35.695395207,-78.79142517
BR11,1,1170,04/23/2001,11/29/2001,C.O. ISSUED,208 LINDEMANS DR,35.796117701,-78.88280381
BR11,1,1171,04/23/2001,11/28/2001,C.O. ISSUED,204 LINDEMANS DR,35.796576944,-78.8827288
BR11,1,1215,04/23/2001,01/31/2002,C.O. ISSUED,107 GAMBARDELLI CT,35.812191811,-78.86112938
BR11,1,1279,04/24/2001,07/31/2002,C.O. ISSUED,527 HICKORYWOOD BLV,35.792795432,-78.85621982
BR11,1,1280,04/24/2001,05/15/2002,C.O. ISSUED,529 HICKORYWOOD BLV,35.792923155,-78.85630102
BR11,1,1314,04/24/2001,12/13/2001,C.O. ISSUED,316 BELLES LANDING CT,35.818731338,-78.91173302
BR11,1,828,04/25/2001,10/11/2001,C.O. ISSUED,214 LORD LEVENS LN,35.822735506,-78.86151854
BR11,1,1248,04/25/2001,03/25/2002,C.O. ISSUED,405 PRESTON VILLAGE WAY,35.807777042,-78.85946662
BR11,1,1349,04/25/2001,11/15/2001,C.O. ISSUED,101 VISTA GREEN CT,35.797183847,-78.8294244
BR11,1,1091,04/26/2001,09/19/2001,C.O. ISSUED,528 SHERWOOD FOREST PL,35.768224347,-78.85070811
BR11,1,1093,04/26/2001,10/05/2001,C.O. ISSUED,526 SHERWOOD FOREST PL,35.768368064,-78.85089187
BR11,1,1095,04/26/2001,09/05/2001,C.O. ISSUED,616 SHERWOOD FOREST PL,35.767797018,-78.84800598
BR11,1,1268,04/26/2001,10/15/2001,C.O. ISSUED,301 LINDEMANS DR,35.795392995,-78.88201363
BR11,1,1318,04/26/2001,01/03/2002,C.O. ISSUED,105 PALMWOOD CT,35.819518035,-78.90322072
BR11,1,1294,04/27/2001,10/01/2001,C.O. ISSUED,225 ROSENBERRY HILLS DR,35.809847855,-78.80450551
BR11,0,4415,04/30/2001,10/26/2001,C.O. ISSUED,423 WAYFIELD LN,35.694015186,-78.79748022
BR11,1,1106,04/30/2001,09/28/2001,C.O. ISSUED,111 MORGANFORD PL,35.693575565,-78.80024275
BR11,1,1281,04/30/2001,12/19/2001,C.O. ISSUED,313 COUNCIL GAP CT,35.797326817,-78.84076102
BR11,1,1378,04/30/2001,09/07/2001,C.O. ISSUED,101 TAVERNELLE PL,35.795439944,-78.88359603
BR11,1,1323,05/02/2001,01/16/2002,C.O. ISSUED,221 BILLINGRATH TURN LN,35.768194264,-78.85811622
BR11,1,1364,05/02/2001,10/05/2001,C.O. ISSUED,523 HICKORYWOOD BLV,35.792652592,-78.855551
BR11,1,1424,05/02/2001,10/26/2001,C.O. ISSUED,115 CRAFTON PARK LN,35.795801011,-78.86719893
BR11,1,1446,05/02/2001,12/20/2001,C.O. ISSUED,205 GLEBE WAY,35.795117976,-78.86570786
BR11,1,1365,05/07/2001,09/26/2001,C.O. ISSUED,308 BELLES LANDING CT,35.818437641,-78.91043282
BR11,1,978,05/08/2001,01/16/2002,C.O. ISSUED,501 ALLENHURST PL,35.695222817,-78.80042432
BR11,1,1447,05/08/2001,05/03/2002,C.O. ISSUED,202 WAYFIELD LN,35.695579263,-78.80188993
BR11,1,1568,05/08/2001,03/11/2002,C.O. ISSUED,522 HICKORYWOOD BLV,35.793181037,-78.85547394
BR11,1,1595,05/08/2001,08/17/2001,FINAL INSPECTION COMPLETE,9508 CHAPEL HILL RD,35.805532507,-78.80597116
BR11,1,1620,05/08/2001,09/24/2001,C.O. ISSUED,104 BECKFORD RD,35.696391584,-78.79217486
BR11,1,1621,05/08/2001,10/17/2001,C.O. ISSUED,106 BECKFORD RD,35.696171587,-78.79213565
BR14,1,1341,05/09/2001,10/29/2001,C.O. ISSUED,101 MADISON GROVE PL,35.819785598,-78.85524401
BR14,1,1343,05/09/2001,10/25/2001,C.O. ISSUED,103 MADISON GROVE PL,35.819838936,-78.85522709
BR14,1,1345,05/09/2001,10/24/2001,C.O. ISSUED,105 MADISON GROVE PL,35.819892275,-78.85521106
BR14,1,1347,05/09/2001,10/24/2001,C.O. ISSUED,107 MADISON GROVE PL,35.819950658,-78.85519237
BR11,1,1452,05/09/2001,10/05/2001,C.O. ISSUED,614 SHERWOOD FOREST PL,35.767740356,-78.84824851
BR11,1,1453,05/09/2001,10/08/2001,C.O. ISSUED,618 SHERWOOD FOREST PL,35.767844278,-78.84774135
BR11,1,1454,05/09/2001,08/06/2002,C.O. ISSUED,604 SHERWOOD FOREST PL,35.767718749,-78.85001451
BR11,1,1455,05/09/2001,11/07/2001,C.O. ISSUED,602 SHERWOOD FOREST PL,35.767888461,-78.85022742
BR11,1,1649,05/09/2001,02/22/2002,C.O. ISSUED,219 BILLINGRATH TURN LN,35.768166352,-78.85767832
BR11,1,1486,05/10/2001,09/20/2001,C.O. ISSUED,103 GRANNON CT,35.818574784,-78.90868065
BR11,1,1580,05/10/2001,09/24/2001,C.O. ISSUED,116 BECKFORD RD,35.69483903,-78.79213818
BR11,1,1587,05/10/2001,03/22/2002,C.O. ISSUED,106 PAHLMEYER PL,35.794891292,-78.88142934
BR11,1,1588,05/10/2001,10/01/2001,C.O. ISSUED,126 HAMILTON HEDGE PL,35.821688386,-78.86202055
BR11,1,1712,05/14/2001,01/29/2003,C.O. ISSUED,104 CYPRESS CREEK CT,35.807780889,-78.87008091
BR11,1,1713,05/14/2001,11/19/2001,C.O. ISSUED,200 KNOTTS VALLEY LN,35.807967962,-78.86970529
BR11,1,1714,05/14/2001,03/25/2002,C.O. ISSUED,106 CYPRESS CREEK CT,35.807481636,-78.87006811
BR11,1,1609,05/15/2001,02/07/2002,C.O. ISSUED,704 EVANVALE CT,35.711424929,-78.79962933
BR11,1,1363,05/16/2001,09/24/2001,C.O. ISSUED,520 SHERWOOD FOREST PL,35.768842414,-78.85139089
BR11,1,1615,05/17/2001,03/25/2002,C.O. ISSUED,103 CONAGRA CT,35.807452684,-78.85956809
BR11,1,1759,05/17/2001,11/05/2001,C.O. ISSUED,411 KNOTTS VALLEY LN,35.80777839,-78.86577978
BR11,1,1662,05/18/2001,12/20/2001,C.O. ISSUED,114 CRAFTON PARK LN,35.795788445,-78.86625814
BR11,1,1730,05/18/2001,10/25/2002,C.O. ISSUED,308 KNOTTS VALLEY LN,35.807199713,-78.86873105
BR11,1,1731,05/18/2001,11/30/2001,C.O. ISSUED,2011 HERITAGE PINES DR,35.809166776,-78.86875176
BR11,1,1757,05/18/2001,10/10/2001,C.O. ISSUED,407 KNOTTS VALLEY LN,35.807672097,-78.86616413
BR11,1,1758,05/18/2001,10/18/2001,C.O. ISSUED,409 KNOTTS VALLEY LN,35.807728127,-78.86597106
BR11,1,1760,05/18/2001,10/03/2001,C.O. ISSUED,408 KNOTTS VALLEY LN,35.807200333,-78.86598876
BR11,1,1761,05/18/2001,03/06/2002,C.O. ISSUED,406 KNOTTS VALLEY LN,35.807177476,-78.86618619
BR11,1,1661,05/21/2001,12/28/2001,C.O. ISSUED,106 IVYWOOD LN,35.726315146,-78.76159412
BR11,1,1711,05/21/2001,04/16/2002,C.O. ISSUED,632 NORTHWOODS DR,35.796635093,-78.7876477
BR11,1,1505,05/22/2001,11/19/2001,C.O. ISSUED,132 HAMILTON HEDGE PL,35.821118074,-78.86205693
BR11,1,1695,05/22/2001,02/19/2002,C.O. ISSUED,109 MORGANFORD PL,35.693602536,-78.79998104
BR11,1,1715,05/22/2001,10/18/2001,C.O. ISSUED,512 HICKORYWOOD BLV,35.793147803,-78.85420841
BR11,1,1725,05/22/2001,05/14/2002,C.O. ISSUED,306 LINDEMANS DR,35.79454849,-78.88336101
BR11,1,1726,05/22/2001,06/20/2002,C.O. ISSUED,106 LINDEMANS DR,35.797226542,-78.88264997
BR11,1,1379,05/23/2001,10/24/2001,C.O. ISSUED,223 BILLINGRATH TURN LN,35.768276157,-78.85847087
BR11,1,1590,05/23/2001,01/11/2002,C.O. ISSUED,103 PALMWOOD CT,35.819394122,-78.90335809
BR11,1,1591,05/23/2001,10/26/2001,C.O. ISSUED,102 KELLY SPRINGS CT,35.792849584,-78.86317072
BR11,1,1873,05/24/2001,10/31/2001,C.O. ISSUED,200 APRIL BLOOM LN,35.819039611,-78.86235263
BR11,1,1913,05/24/2001,10/19/2001,C.O. ISSUED,113 BECKFORD RD,35.6951515,-78.7914364
BR11,1,1944,05/24/2001,10/25/2001,C.O. ISSUED,107 DRAKEWOOD PL,35.692668854,-78.79315232
BR11,1,1945,05/24/2001,10/30/2001,C.O. ISSUED,110 BECKFORD RD,35.695586045,-78.79212212
BR11,1,1723,05/25/2001,05/06/2002,C.O. ISSUED,307 DEVONHALL LN,35.709397328,-78.80099411
BR11,1,934,05/30/2001,09/25/2001,C.O. ISSUED,219 ROSENBERRY HILLS DR,35.810278969,-78.80400786
BR11,1,1853,05/30/2001,10/15/2001,C.O. ISSUED,319 COMMONS WALK CIR,35.818880889,-78.85787589
BR11,1,1893,05/30/2001,02/19/2002,C.O. ISSUED,231 SHILLINGS CHASE DR,35.696515078,-78.80268499
BR11,1,1905,05/30/2001,10/25/2001,C.O. ISSUED,410 KNOTTS VALLEY LN,35.807223182,-78.86578424
BR11,1,655,05/31/2001,05/20/2002,C.O. ISSUED,410 DEVONHALL LN,35.711588579,-78.80092684
BR11,1,1926,05/31/2001,03/25/2002,C.O. ISSUED,128 HAMILTON HEDGE PL,35.821509576,-78.86203059
BR11,1,1956,06/01/2001,12/05/2001,C.O. ISSUED,117 DARBY GALE DR,35.706843845,-78.79871768
BR11,1,1742,06/04/2001,02/08/2002,C.O. ISSUED,323 COMMONS WALK CIR,35.818643732,-78.85793562
BR11,1,1703,06/05/2001,10/17/2001,C.O. ISSUED,425 HALLS MILL DR,35.768333741,-78.84995232
BR11,1,1896,06/05/2001,11/16/2001,C.O. ISSUED,535 HICKORYWOOD BLV,35.79375102,-78.85637566
BR11,1,1946,06/05/2001,11/13/2001,C.O. ISSUED,108 BECKFORD RD,35.695834117,-78.79213386
BR11,1,1983,06/05/2001,10/25/2001,C.O. ISSUED,108 MINTAWOOD CT,35.819572835,-78.90413342
BR11,1,1729,06/06/2001,02/18/2002,C.O. ISSUED,2003 HERITAGE PINES DR,35.808690844,-78.86938988
BR11,1,1886,06/06/2001,10/17/2001,C.O. ISSUED,502 PRESIDENTS WALK LN,35.820185771,-78.86143791
BR11,1,1903,06/06/2001,02/11/2002,C.O. ISSUED,2007 HERITAGE PINES DR,35.808939995,-78.86907788
BR11,1,1991,06/06/2001,01/23/2002,C.O. ISSUED,118 PARMALEE CT,35.806869874,-78.86065345
BR11,1,1884,06/07/2001,08/06/2002,C.O. ISSUED,213 BILLINGRATH TURN LN,35.768336963,-78.85682246
BR11,1,1960,06/07/2001,11/09/2001,C.O. ISSUED,211 MINTAWOOD CT,35.820887988,-78.90316153
BR11,1,1984,06/07/2001,12/06/2001,C.O. ISSUED,110 MYERS FARM CT,35.791878937,-78.86180501
BR11,1,1104,06/08/2001,10/01/2001,C.O. ISSUED,312 COUNCIL GAP CT,35.796742734,-78.84074181
BR11,1,2033,06/08/2001,11/15/2001,C.O. ISSUED,228 ROSENBERRY HILLS DR,35.810306927,-78.80480449
BR11,1,2049,06/08/2001,10/30/2001,C.O. ISSUED,405 PEACHTREE POINT CT,35.810487927,-78.80616906
BR11,1,973,06/11/2001,04/29/2002,C.O. ISSUED,106 DARBY GALE DR,35.707863704,-78.79886986
BR11,1,2085,06/11/2001,04/15/2002,C.O. ISSUED,314 CAPISTRANE DR,35.786710687,-78.87476786
BR11,1,1774,06/13/2001,01/28/2002,C.O. ISSUED,100 DALESHIRE DR,35.765868087,-78.86638988
BR11,1,2084,06/13/2001,01/29/2002,C.O. ISSUED,502 ALLENHURST PL,35.69527395,-78.80126661
BR11,1,2126,06/13/2001,03/25/2002,C.O. ISSUED,111 MONUMENT VIEW LN,35.819496292,-78.85941614
BR11,1,2396,06/13/2001,12/05/2001,C.O. ISSUED,709 EDGEMORE AVE,35.798675348,-78.8806281
BR11,1,2440,06/13/2001,10/03/2001,C.O. ISSUED,307 MILLSFORD HILL PL,35.696370115,-78.80222479
BR11,1,1961,06/15/2001,01/03/2002,C.O. ISSUED,106 ORANGEWOOD CT,35.819910269,-78.90319723
BR11,1,2057,06/15/2001,10/31/2001,C.O. ISSUED,221 ROSENBERRY HILLS DR,35.80999351,-78.80405724
BR11,1,2426,06/15/2001,01/23/2002,C.O. ISSUED,606 BARRET MANOR CT,35.8118517,-78.80769636
BR11,1,2427,06/15/2001,12/13/2001,C.O. ISSUED,213 ROSENBERRY HILLS DR,35.810924797,-78.80385935
BR11,1,2464,06/15/2001,01/28/2002,C.O. ISSUED,211 ROSENBERRY HILLS DR,35.811123886,-78.80390755
BR11,1,2082,06/18/2001,04/05/2002,C.O. ISSUED,104 MORGANFORD PL,35.694582959,-78.80026767
BR11,1,2083,06/18/2001,03/12/2002,C.O. ISSUED,204 WAYFIELD LN,35.695494392,-78.80157987
BR11,1,2432,06/18/2001,01/28/2002,C.O. ISSUED,521 HICKORYWOOD BLV,35.792628443,-78.85525279
BR11,1,2042,06/19/2001,01/23/2002,C.O. ISSUED,312 HASSELLWOOD DR,35.723085272,-78.81262655
BR11,1,2408,06/19/2001,10/26/2001,C.O. ISSUED,609 SHERWOOD FOREST PL,35.768225966,-78.84909608
BR11,1,2409,06/19/2001,10/26/2001,C.O. ISSUED,607 SHERWOOD FOREST PL,35.768210448,-78.84937569
BR11,1,2410,06/19/2001,10/26/2001,C.O. ISSUED,613 SHERWOOD FOREST PL,35.768273578,-78.8485324
BR11,1,2411,06/19/2001,10/05/2001,C.O. ISSUED,605 SHERWOOD FOREST PL,35.768208707,-78.84971721
BR11,1,2413,06/19/2001,10/24/2001,C.O. ISSUED,611 SHERWOOD FOREST PL,35.768242198,-78.84881204
BR11,1,2414,06/19/2001,10/24/2001,C.O. ISSUED,409 HALLS MILL DR,35.768834605,-78.84798456
BR11,1,2415,06/19/2001,03/25/2002,C.O. ISSUED,312 HALLS MILL DR,35.770513427,-78.84812917
BR11,1,2508,06/19/2001,04/25/2002,C.O. ISSUED,803 BELL ARBOR CT,35.799068993,-78.87984067
BR11,1,1619,06/20/2001,06/05/2002,C.O. ISSUED,122 SUMMERVIEW LN,35.737165126,-78.77404926
BR11,1,1998,06/20/2001,03/12/2002,C.O. ISSUED,114 TIMBER HITCH RD,35.795705445,-78.84098371
BR11,1,2500,06/20/2001,02/28/2002,C.O. ISSUED,305 JOLIESSE LN,35.797320444,-78.88133108
BR11,1,2565,06/20/2001,01/16/2002,C.O. ISSUED,114 BECKFORD RD,35.695090667,-78.79212604
BR11,1,2566,06/20/2001,10/26/2001,C.O. ISSUED,102 KEATING PL,35.693853832,-78.79585505
BR11,0,4571,06/21/2001,03/03/2004,C.O. ISSUED,225 WALFORD WAY,35.814793936,-78.90724636
BR11,1,2433,06/21/2001,03/19/2002,C.O. ISSUED,707 EVANVALE CT,35.710574441,-78.79986396
BR11,1,2496,06/21/2001,12/14/2001,C.O. ISSUED,104 POPLIN CT,35.818029627,-78.90672387
BR11,1,2519,06/21/2001,12/14/2001,C.O. ISSUED,501 COMMONS WALK CIR,35.818592464,-78.85911494
BR11,1,1608,06/25/2001,12/04/2001,C.O. ISSUED,207 MEDCON CT,35.773600487,-78.77819904
BR11,1,2543,06/26/2001,12/20/2001,C.O. ISSUED,302 TATTENHALL DR,35.710482443,-78.80403726
BR11,1,2017,06/29/2001,04/04/2002,C.O. ISSUED,705 EDGEMORE AVE,35.798367071,-78.88023557
BR11,1,2601,06/29/2001,11/09/2001,C.O. ISSUED,104 FRINGE TREE CT,35.792822111,-78.86439564
BR11,0,4552,07/02/2001,04/05/2002,C.O. ISSUED,705 RED TOP HILLS CT,35.812161638,-78.80671124
BR11,1,2103,07/02/2001,03/13/2002,C.O. ISSUED,234 ROSENBERRY HILLS DR,35.810367149,-78.8054895
BR11,1,2539,07/02/2001,03/25/2002,C.O. ISSUED,409 PEACHTREE POINT CT,35.809952855,-78.80613936
BR11,1,2642,07/02/2001,11/21/2001,C.O. ISSUED,112 CRAFTON PARK LN,35.795429356,-78.86625608
BR11,1,648,07/03/2001,03/11/2002,C.O. ISSUED,408 WAYFIELD LN,35.693896657,-78.79905659
BR11,1,2118,07/03/2001,12/10/2001,C.O. ISSUED,206 KELLY SPRINGS CT,35.791708141,-78.8644568
BR11,1,2603,07/03/2001,11/13/2001,C.O. ISSUED,707 EDGEMORE AVE,35.798523726,-78.88042475
BR11,1,2648,07/03/2001,01/17/2002,C.O. ISSUED,103 CHADMORE DR,35.694226201,-78.7968901
BR11,1,2706,07/06/2001,01/09/2002,C.O. ISSUED,105 ROSECRANS CT,35.724369796,-78.75799818
BR11,1,2719,07/06/2001,01/16/2002,C.O. ISSUED,813 CARPENTER TOWN LN,35.820212567,-78.85964951
BR11,1,2125,07/09/2001,02/13/2002,C.O. ISSUED,100 GISBORNE CT,35.770158287,-78.84610635
BR11,1,2540,07/09/2001,02/19/2002,C.O. ISSUED,402 PEACHTREE POINT CT,35.810887318,-78.80657619
BR11,1,2710,07/09/2001,03/25/2002,C.O. ISSUED,117 BECKFORD RD,35.69466408,-78.79145533
BR11,1,2711,07/09/2001,01/16/2002,C.O. ISSUED,105 BECKFORD RD,35.696069423,-78.79142696
BR11,1,2712,07/09/2001,11/13/2001,C.O. ISSUED,1011 AUGUSTINE TRL,35.694803397,-78.79450904
BR11,1,2610,07/10/2001,03/11/2002,C.O. ISSUED,106 CARPENTER TOWN LN,35.821074732,-78.85394292
BR11,1,2708,07/10/2001,01/21/2003,C.O. ISSUED,800 BELL ARBOR CT,35.798458563,-78.87942116
BR11,1,2687,07/11/2001,03/25/2002,C.O. ISSUED,131 BARCLAY VALLEY DR,35.819328369,-78.86393686
BR11,1,2688,07/11/2001,01/28/2002,C.O. ISSUED,110 LAUREL WREATH LN,35.81924514,-78.85736088
BR11,1,2649,07/12/2001,04/02/2002,C.O. ISSUED,105 GAMBARDELLI CT,35.812128911,-78.86098254
BR11,1,2745,07/12/2001,11/20/2001,C.O. ISSUED,515 COMMONS WALK CIR,35.819419271,-78.85890634
BR14,1,1650,07/16/2001,11/27/2001,C.O. ISSUED,228 ANNISTON CT,35.815950405,-78.85231706
BR14,1,1651,07/16/2001,12/03/2001,C.O. ISSUED,230 ANNISTON CT,35.815951729,-78.85221968
BR14,1,1652,07/16/2001,12/03/2001,C.O. ISSUED,232 ANNISTON CT,35.815953077,-78.85214177
BR14,1,1653,07/16/2001,12/03/2001,C.O. ISSUED,234 ANNISTON CT,35.815953682,-78.85204616
BR11,1,1780,07/16/2001,04/05/2002,C.O. ISSUED,214 DEVONHALL LN,35.710040173,-78.7994577
BR11,1,2744,07/16/2001,03/25/2002,C.O. ISSUED,304 MILLSFORD HILL PL,35.696833705,-78.80174101
BR11,1,2820,07/16/2001,01/23/2002,C.O. ISSUED,103 TATTENHALL DR,35.712265722,-78.80496572
BR11,1,2798,07/17/2001,08/01/2002,C.O. ISSUED,204 TICONDEROGA RD,35.794695962,-78.86883897
BR11,1,2821,07/17/2001,02/06/2002,C.O. ISSUED,101 TATTENHALL DR,35.71257649,-78.80495524
BR11,1,2542,07/18/2001,05/28/2002,C.O. ISSUED,100 DORIC CT,35.807442556,-78.85644517
BR11,1,2811,07/18/2001,02/27/2002,C.O. ISSUED,107 DARBY GALE DR,35.707854791,-78.79827665
BR11,1,2818,07/18/2001,01/08/2002,C.O. ISSUED,102 MINTAWOOD CT,35.819039218,-78.90408536
BR11,1,2602,07/20/2001,01/15/2002,C.O. ISSUED,105 BALLATORE CT,35.797330573,-78.8798937
BR11,1,2846,07/23/2001,03/05/2002,C.O. ISSUED,203 DEVONHALL LN,35.710754004,-78.7981262
BR11,1,1904,07/24/2001,11/21/2001,C.O. ISSUED,412 KNOTTS VALLEY LN,35.807247474,-78.8655815
BR11,1,2087,07/24/2001,03/28/2002,C.O. ISSUED,317 HOMESTEAD DR,35.816490405,-78.78492199
BR11,1,2867,07/25/2001,02/18/2002,C.O. ISSUED,521 COMMONS WALK CIR,35.819765997,-78.85881897
BR11,1,2878,07/26/2001,03/25/2002,C.O. ISSUED,519 COMMONS WALK CIR,35.819650662,-78.85884839
BR11,1,2879,07/26/2001,08/12/2002,C.O. ISSUED,100 SELLY MANOR CT,35.712154956,-78.80559196
BR11,1,2932,07/30/2001,02/07/2002,C.O. ISSUED,214 BILLINGRATH TURN LN,35.768819123,-78.85723833
BR14,1,2992,07/30/2001,02/11/2002,C.O. ISSUED,114 SAWGRASS HILL CT,35.811226038,-78.86735153
BR14,1,2993,07/30/2001,02/11/2002,C.O. ISSUED,112 SAWGRASS HILL CT,35.811210037,-78.86722497
BR14,1,2994,07/30/2001,02/13/2002,C.O. ISSUED,110 SAWGRASS HILL CT,35.81121062,-78.86709838
BR14,1,3046,08/02/2001,02/13/2002,C.O. ISSUED,310 ROCKPORT RIDGE WAY,35.810587762,-78.86722157
BR14,1,3047,08/02/2001,02/19/2002,C.O. ISSUED,312 ROCKPORT RIDGE WAY,35.810670556,-78.86710458
BR14,1,3048,08/02/2001,04/25/2002,C.O. ISSUED,100 SAWGRASS HILL CT,35.811032774,-78.86667111
BR14,1,3049,08/02/2001,04/30/2002,C.O. ISSUED,102 SAWGRASS HILL CT,35.811110019,-78.86675597
BR14,1,3050,08/02/2001,12/03/2001,PERMIT REVOKED,104 SAWGRASS HILL CT,35.81095625,-78.86658714
BR14,1,3051,08/02/2001,04/24/2002,C.O. ISSUED,106 SAWGRASS HILL CT,35.81118653,-78.86682843
BR11,1,2788,08/06/2001,02/22/2002,C.O. ISSUED,410 PEACHTREE POINT CT,35.80996898,-78.80675809
BR11,1,3052,08/07/2001,01/17/2002,C.O. ISSUED,507 HICKORYWOOD BLV,35.792740783,-78.85332235
BR11,1,3073,08/10/2001,04/05/2002,C.O. ISSUED,101 DENHAM WALK CT,35.694385618,-78.80217749
BR11,1,3090,08/14/2001,01/17/2002,C.O. ISSUED,103 RATTLE SNAP CT,35.797510993,-78.85009733
BR11,1,3128,08/14/2001,01/29/2002,C.O. ISSUED,233 SHILLINGS CHASE DR,35.696396448,-78.80290008
BR11,1,3113,08/15/2001,03/08/2002,C.O. ISSUED,101 SIR WALKER LN,35.789197004,-78.86344947
BR11,1,3144,08/15/2001,05/24/2002,C.O. ISSUED,805 BELL ARBOR CT,35.799095229,-78.87939189
BR11,1,3085,08/16/2001,03/22/2002,C.O. ISSUED,101 E CLARKSVILLE CT,35.806466395,-78.84033761
BR11,1,3146,08/17/2001,07/09/2002,C.O. ISSUED,523 COMMONS WALK CIR,35.819882052,-78.85878955
BR11,1,3147,08/17/2001,03/11/2002,C.O. ISSUED,513 COMMONS WALK CIR,35.819303215,-78.85893575
BR11,1,3200,08/17/2001,03/25/2002,C.O. ISSUED,101 BECKFORD RD,35.696533051,-78.79141074
BR11,1,3201,08/17/2001,03/25/2002,C.O. ISSUED,304 HONEYWOOD CT,35.692542052,-78.792792
BR11,1,3129,08/20/2001,04/18/2002,C.O. ISSUED,306 MILLSFORD HILL PL,35.696754154,-78.80204176
BR11,1,3037,08/22/2001,06/14/2002,C.O. ISSUED,108 MORRIS BRANCH CT,35.819328092,-78.91036455
BR11,1,2412,08/24/2001,02/12/2002,C.O. ISSUED,101 SHERWOOD FOREST PL,35.769972017,-78.84478485
BR11,1,3174,08/24/2001,05/02/2002,C.O. ISSUED,103 DENHAM WALK CT,35.69474834,-78.80218809
BR11,1,3175,08/24/2001,06/14/2002,C.O. ISSUED,105 DENHAM WALK CT,35.694914098,-78.802132
BR11,1,3199,08/24/2001,06/24/2002,C.O. ISSUED,219 SHILLINGS CHASE DR,35.697178862,-78.80203541
BR11,1,3203,08/24/2001,03/25/2002,C.O. ISSUED,600 SHERWOOD FOREST PL,35.768018499,-78.85042802
BR11,1,3204,08/24/2001,02/13/2002,C.O. ISSUED,619 SHERWOOD FOREST PL,35.768519136,-78.84769319
BR11,1,3230,08/24/2001,02/19/2002,C.O. ISSUED,704 RED TOP HILLS CT,35.811817235,-78.80596847
BR11,1,3235,08/24/2001,04/24/2002,C.O. ISSUED,115 MORGANFORD PL,35.69388243,-78.8009297
BR11,1,3148,08/27/2001,02/06/2002,C.O. ISSUED,114 GWINNETT PL,35.745852299,-78.74990875
BR11,1,3252,08/27/2001,02/22/2002,C.O. ISSUED,108 TIMBER HITCH RD,35.795944483,-78.84181962
BR11,1,3253,08/27/2001,03/19/2002,C.O. ISSUED,200 SEDGEMOOR DR,35.824835451,-78.77509158
BR11,1,3324,08/28/2001,04/05/2002,C.O. ISSUED,105 MONUMENT VIEW LN,35.819909533,-78.8601104
BR11,1,3234,08/29/2001,02/19/2002,C.O. ISSUED,316 KNOTTS VALLEY LN,35.807177926,-78.86792026
BR11,1,3216,08/30/2001,08/06/2002,C.O. ISSUED,311 HASSELLWOOD DR,35.72299275,-78.81341907
BR14,1,3389,08/30/2001,01/06/2003,C.O. ISSUED,122 SAWGRASS HILL CT,35.811193489,-78.86792167
BR14,1,3390,08/30/2001,02/04/2003,C.O. ISSUED,124 SAWGRASS HILL CT,35.811193654,-78.86807393
BR11,1,3236,08/31/2001,06/24/2002,C.O. ISSUED,425 WAYFIELD LN,35.693910591,-78.79702436
BR11,1,3282,09/04/2001,02/04/2002,C.O. ISSUED,403 TELIA PT,35.806342613,-78.78967138
BR11,1,3347,09/05/2001,04/05/2002,C.O. ISSUED,113 MYERS FARM CT,35.792035314,-78.86108877
BR14,1,2617,09/06/2001,03/12/2002,C.O. ISSUED,105 POTOMAC GROVE PL,35.821580155,-78.85512216
BR14,1,2618,09/06/2001,03/12/2002,C.O. ISSUED,103 POTOMAC GROVE PL,35.821665194,-78.85508394
BR14,1,2620,09/06/2001,03/12/2002,C.O. ISSUED,107 POTOMAC GROVE PL,35.821500166,-78.85516215
BR11,1,3274,09/06/2001,03/08/2002,C.O. ISSUED,510 HICKORYWOOD BLV,35.793187849,-78.85393044
BR11,1,3285,09/06/2001,02/11/2002,C.O. ISSUED,517 COMMONS WALK CIR,35.819534607,-78.8588778
BR11,1,3405,09/06/2001,02/22/2002,C.O. ISSUED,4505 TRILAND WAY,35.692468485,-78.79067606
BR14,1,3206,09/07/2001,02/04/2002,C.O. ISSUED,213 ANNISTON CT,35.816314571,-78.85294052
BR14,1,3207,09/07/2001,02/04/2002,C.O. ISSUED,215 ANNISTON CT,35.816315903,-78.85284934
BR14,1,3208,09/07/2001,02/04/2002,C.O. ISSUED,217 ANNISTON CT,35.816317253,-78.8527732
